college,college_code,course,course_code,regulation,semester,subject_code,subject_name,credits,category,elective_type,record_type
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,4,21CSO352T,Python Programing,3,O,Open,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,4,21CSO354T,Data Analytics,3,O,Open,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,4,21CSE252T,Biometrics,3,P,Professional,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,4,21CSE351T,Computational Logic,3,P,Professional,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,4,21CSE355T,Data Mining and Analytics,3,P,Professional,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,4,21CSE361T,Database Security and Privacy,3,P,Professional,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,4,21CSE457T,Service Oriented Architecture,3,P,Professional,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,5,21PDM301L,Analytical and Logical Thinking Skills,0,M,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,5,21GNP301L,Community Connect,1,P,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,5,21CSC302J,Computer Networks,4,C,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,5,21MAB302T,Discrete Mathematics,4,B,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,5,21CSC301T,Formal Language and Automata,3,C,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,5,21LEM301T,Indian Art Form,0,M,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,5,21CSC305P,Machine Learning,3,C,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,5,21CSE253T,Internet of Things,3,P,Professional,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,5,21CSE352T,Neuro Fuzzy and Genetic Programming,3,P,Professional,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,5,21CSE356T,Natural Language Processing,3,P,Professional,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,5,21CSE362T,Cloud Computing,3,P,Professional,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,5,21CSE454T,Computer Vision,3,P,Professional,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,5,21CSE455T,Social Network Analysis,3,P,Professional,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,5,21CSE458T,Wireless and Mobile Communication,3,P,Professional,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,5,21CSE460T,Network Protocols and Algorithms...,3,P,Professional,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,6,21CSC304J,Compiler Design,3,C,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,6,21CSS303T,Data Science,2,S,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,6,21PDM302L,Employability Skills and Practices,0,M,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,6,21LEM302T,Indian Traditional Knowledge,0,M,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,6,21CSP303T,MOOC,3,P,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,6,21CSP302L,Project,3,P,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,6,21CSC303J,Software Engineering and Project Management,3,C,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,6,21CSO351T,Web Programing,3,O,Open,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,6,21CSE254T,Bio Inspired Computing,3,P,Professional,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,6,21CSE353T,"Augmented, Virtual and Mixed Reality",3,P,Professional,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,6,21CSE357T,Distributed Computing,3,P,Professional,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,6,21CSE359T,Information Storage and Management,3,P,Professional,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,6,21CSE451T,Pattern Recognition Techniques,3,P,Professional,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,6,21CSE452T,Semantic Web,3,P,Professional,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,6,21CSE456T,Software Defined Networks,3,P,Professional,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,6,21CSE459T,Wireless Sensor Networks,3,P,Professional,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,7,21GNH401T,Behavioral Psychology,3,M,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,7,21CSO353T,Mobile Application Development,3,O,Open,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,7,21CSE255T,Computer Graphics and Animation,3,P,Professional,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,7,21CSE354T,Full Stack Web Development,3,P,Professional,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,7,21CSE358T,Network Security Cryptography and...,3,P,Professional,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,7,21CSE360T,High Performance Computing,3,P,Professional,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,7,21CSE453T,Speech Recognition,3,P,Professional,elective
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,8,21CSP402L,Intership,15,P,,core
SRM Institute of Science and Technology,SRM,Computer Science Engineering,CSE,R2021,8,21CSP401L,Major Project,15,P,,core
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
